#Simulation
#================
#
#SIZE=128
#SPEED=1
#NUM_AGENTS=12
#AGENT_AUDITION30
#AGENT_LEARNING_SPEED=1
#AGENT_SIGHT=40
#FOOD_ADDITION_PER_UNIT=5
#FOOD_MAXRANGE=12
#FOOD_MINRANGE=8
#FOOD_NUM=6
#FOOD_SPEED=30
#ANSWER_SAMPLE=5

id;step;kind;food_0;food_1;food_2;food_3;food_4;food_5
3;412;grid;0.41299823;0.41299823;0.41299823;0.41299823;0.41299823;0.41299823
4;412;grid;0.41299823;0.41299823;0.41299823;0.41299823;0.41299823;0.41299823
5;412;grid;0.27980006;0.17839944;0.41299823;0.41299823;0.41299823;0.3823986
6;412;grid;0.41299823;0.41299823;0.41299823;0.41299823;0.41299823;0.41299823
7;412;grid;0.41299823;0.41299823;0.41299823;0.41299823;0.41299823;0.41299823
8;412;grid;0.41299823;0.41299823;0.36259887;0.41299823;0.41299823;0.41299823
9;412;grid;0.41299823;0.41299823;0.41299823;0.354799;0.3469991;0.30799967
10;412;grid;0.41299823;0.41299823;0.41299823;0.41299823;0.31219962;0.2684002
11;412;grid;0.26180026;0.23180008;0.18859957;0.41299823;0.41299823;0.39379847
0;413;grid;0.31679958;0.30179977;0.41399822;0.41399822;0.41399822;0.41399822
1;413;grid;0.41399822;0.3407992;0.41399822;0.41399822;0.41399822;0.41399822
2;413;grid;0.41399822;0.41399822;0.38039863;0.3401992;0.33179936;0.27900004
3;413;grid;0.41399822;0.41399822;0.41399822;0.41399822;0.41399822;0.41399822
4;413;grid;0.41399822;0.41399822;0.41399822;0.41399822;0.41399822;0.41399822
5;413;grid;0.28080004;0.17939945;0.41399822;0.41399822;0.41399822;0.3833986
6;413;grid;0.41399822;0.41399822;0.41399822;0.41399822;0.41399822;0.41399822
7;413;grid;0.41399822;0.41399822;0.41399822;0.41399822;0.41399822;0.41399822
8;413;grid;0.41399822;0.41399822;0.36359885;0.41399822;0.41399822;0.41399822
9;413;grid;0.41399822;0.41399822;0.41399822;0.355799;0.3479991;0.30899966
10;413;grid;0.41399822;0.41399822;0.41399822;0.41399822;0.3131996;0.26940018
11;413;grid;0.26280025;0.23280008;0.18959957;0.41399822;0.41399822;0.39479846
0;414;grid;0.31779957;0.30279976;0.4149982;0.4149982;0.4149982;0.4149982
1;414;grid;0.4149982;0.3417992;0.4149982;0.4149982;0.4149982;0.4149982
2;414;grid;0.4149982;0.4149982;0.38139862;0.3411992;0.33279935;0.28000003
3;414;grid;0.4149982;0.4149982;0.4149982;0.4149982;0.4149982;0.4149982
4;414;grid;0.4149982;0.4149982;0.4149982;0.4149982;0.4149982;0.4149982
5;414;grid;0.28180003;0.18039945;0.4149982;0.4149982;0.4149982;0.38439858
6;414;grid;0.4149982;0.4149982;0.4149982;0.4149982;0.4149982;0.4149982
7;414;grid;0.4149982;0.4149982;0.4149982;0.4149982;0.4149982;0.4149982
8;414;grid;0.4149982;0.4149982;0.36459884;0.4149982;0.4149982;0.4149982
9;414;grid;0.4149982;0.4149982;0.4149982;0.35679898;0.34899908;0.30999964
10;414;grid;0.4149982;0.4149982;0.4149982;0.4149982;0.3141996;0.27040017
11;414;grid;0.26380023;0.23380008;0.19059958;0.4149982;0.4149982;0.39579844
0;415;grid;0.31879956;0.30379975;0.4159982;0.4159982;0.4159982;0.4159982
1;415;grid;0.4159982;0.3427992;0.4159982;0.4159982;0.4159982;0.4159982
2;415;grid;0.4159982;0.4159982;0.3823986;0.34219918;0.33379933;0.28100002
3;415;grid;0.4159982;0.4159982;0.4159982;0.4159982;0.4159982;0.4159982
4;415;grid;0.4159982;0.4159982;0.4159982;0.4159982;0.4159982;0.4159982
5;415;grid;0.28280002;0.18139945;0.4159982;0.4159982;0.4159982;0.38539857
6;415;grid;0.4159982;0.4159982;0.4159982;0.4159982;0.4159982;0.4159982
7;415;grid;0.4159982;0.4159982;0.4159982;0.4159982;0.4159982;0.4159982
8;415;grid;0.4159982;0.4159982;0.36559883;0.4159982;0.4159982;0.4159982
9;415;grid;0.4159982;0.4159982;0.4159982;0.35779896;0.34999907;0.31099963
10;415;grid;0.4159982;0.4159982;0.4159982;0.4159982;0.31519958;0.27140015
11;415;grid;0.26480022;0.23480009;0.19159958;0.4159982;0.4159982;0.39679843
0;416;grid;0.31979954;0.30479974;0.41699818;0.41699818;0.41699818;0.41699818
1;416;grid;0.41699818;0.34379917;0.41699818;0.41699818;0.41699818;0.41699818
2;416;grid;0.41699818;0.41699818;0.3833986;0.34319916;0.33479932;0.282
3;416;grid;0.41699818;0.41699818;0.41699818;0.41699818;0.41699818;0.41699818
4;416;grid;0.41699818;0.41699818;0.41699818;0.41699818;0.41699818;0.41699818
5;416;grid;0.2838;0.18239945;0.41699818;0.41699818;0.41699818;0.38639855
6;416;grid;0.41699818;0.41699818;0.41699818;0.41699818;0.41699818;0.41699818
7;416;grid;0.41699818;0.41699818;0.41699818;0.41699818;0.41699818;0.41699818
8;416;grid;0.41699818;0.41699818;0.3665988;0.41699818;0.41699818;0.41699818
9;416;grid;0.41699818;0.41699818;0.41699818;0.35879895;0.35099906;0.31199962
10;416;grid;0.41699818;0.41699818;0.41699818;0.41699818;0.31619957;0.27240014
11;416;grid;0.2658002;0.23580009;0.19259958;0.41699818;0.41699818;0.39779842
0;417;grid;0.32079953;0.30579972;0.41799816;0.41799816;0.41799816;0.41799816
1;417;grid;0.41799816;0.34479916;0.41799816;0.41799816;0.41799816;0.41799816
2;417;grid;0.41799816;0.41799816;0.38439858;0.34419915;0.3357993;0.283
3;417;grid;0.41799816;0.41799816;0.41799816;0.41799816;0.41799816;0.41799816
4;417;grid;0.41799816;0.41799816;0.41799816;0.41799816;0.41799816;0.41799816
5;417;grid;0.2848;0.18339945;0.41799816;0.41799816;0.41799816;0.38739854
6;417;grid;0.41799816;0.41799816;0.41799816;0.41799816;0.41799816;0.41799816
7;417;grid;0.41799816;0.41799816;0.41799816;0.41799816;0.41799816;0.41799816
8;417;grid;0.41799816;0.41799816;0.3675988;0.41799816;0.41799816;0.41799816
9;417;grid;0.41799816;0.41799816;0.41799816;0.35979894;0.35199904;0.3129996
10;417;grid;0.41799816;0.41799816;0.41799816;0.41799816;0.31719956;0.27340013
11;417;grid;0.2668002;0.23680009;0.19359958;0.41799816;0.41799816;0.3987984
0;418;grid;0.32179952;0.3067997;0.41899815;0.41899815;0.41899815;0.41899815
1;418;grid;0.41899815;0.34579915;0.41899815;0.41899815;0.41899815;0.41899815
2;418;grid;0.41899815;0.41899815;0.38539857;0.34519914;0.3367993;0.28399998
3;418;grid;0.41899815;0.41899815;0.41899815;0.41899815;0.41899815;0.41899815
4;418;grid;0.41899815;0.41899815;0.41899815;0.41899815;0.41899815;0.41899815
5;418;grid;0.28579998;0.18439946;0.41899815;0.41899815;0.41899815;0.38839853
6;418;grid;0.41899815;0.41899815;0.41899815;0.41899815;0.41899815;0.41899815
7;418;grid;0.41899815;0.41899815;0.41899815;0.41899815;0.41899815;0.41899815
8;418;grid;0.41899815;0.41899815;0.3685988;0.41899815;0.41899815;0.41899815
9;418;grid;0.41899815;0.41899815;0.41899815;0.36079893;0.35299903;0.3139996
10;418;grid;0.41899815;0.41899815;0.41899815;0.41899815;0.31819955;0.27440012
11;418;grid;0.26780018;0.23780009;0.19459958;0.41899815;0.41899815;0.3997984
0;419;grid;0.3227995;0.3077997;0.41999814;0.41999814;0.41999814;0.41999814
1;419;grid;0.41999814;0.34679914;0.41999814;0.41999814;0.41999814;0.41999814
2;419;grid;0.41999814;0.41999814;0.38639855;0.34619913;0.33779928;0.28499997
3;419;grid;0.41999814;0.41999814;0.41999814;0.41999814;0.41999814;0.41999814
4;419;grid;0.41999814;0.41999814;0.41999814;0.41999814;0.41999814;0.41999814
5;419;grid;0.28679997;0.18539946;0.41999814;0.41999814;0.41999814;0.38939852
6;419;grid;0.41999814;0.41999814;0.41999814;0.41999814;0.41999814;0.41999814
7;419;grid;0.41999814;0.41999814;0.41999814;0.41999814;0.41999814;0.41999814
8;419;grid;0.41999814;0.41999814;0.36959878;0.41999814;0.41999814;0.41999814
9;419;grid;0.41999814;0.41999814;0.41999814;0.3617989;0.35399902;0.31499958
10;419;grid;0.41999814;0.41999814;0.41999814;0.41999814;0.31919953;0.2754001
11;419;grid;0.26880017;0.2388001;0.19559959;0.41999814;0.41999814;0.40079838
0;420;grid;0.3237995;0.30879968;0.42099813;0.42099813;0.42099813;0.42099813
1;420;grid;0.42099813;0.34779912;0.42099813;0.42099813;0.42099813;0.42099813
2;420;grid;0.42099813;0.42099813;0.38739854;0.3471991;0.33879927;0.28599995
3;420;grid;0.42099813;0.42099813;0.42099813;0.42099813;0.42099813;0.42099813
4;420;grid;0.42099813;0.42099813;0.42099813;0.42099813;0.42099813;0.42099813
5;420;grid;0.28779995;0.18639946;0.42099813;0.42099813;0.42099813;0.3903985
6;420;grid;0.42099813;0.42099813;0.42099813;0.42099813;0.42099813;0.42099813
7;420;grid;0.42099813;0.42099813;0.42099813;0.42099813;0.42099813;0.42099813
8;420;grid;0.42099813;0.42099813;0.37059876;0.42099813;0.42099813;0.42099813
9;420;grid;0.42099813;0.42099813;0.42099813;0.3627989;0.354999;0.31599957
10;420;grid;0.42099813;0.42099813;0.42099813;0.42099813;0.32019952;0.2764001
11;420;grid;0.26980016;0.2398001;0.19659959;0.42099813;0.42099813;0.40179837
0;421;grid;0.32479948;0.30979967;0.4219981;0.4219981;0.4219981;0.4219981
1;421;grid;0.4219981;0.3487991;0.4219981;0.4219981;0.4219981;0.4219981
2;421;grid;0.4219981;0.4219981;0.38839853;0.3481991;0.33979926;0.28699994
3;421;grid;0.4219981;0.4219981;0.4219981;0.4219981;0.4219981;0.4219981
4;421;grid;0.4219981;0.4219981;0.4219981;0.4219981;0.4219981;0.4219981
5;421;grid;0.28879994;0.18739946;0.4219981;0.4219981;0.4219981;0.3913985
6;421;grid;0.4219981;0.4219981;0.4219981;0.4219981;0.4219981;0.4219981
7;421;grid;0.4219981;0.4219981;0.4219981;0.4219981;0.4219981;0.4219981
8;421;grid;0.4219981;0.4219981;0.37159875;0.4219981;0.4219981;0.4219981
9;421;grid;0.4219981;0.4219981;0.4219981;0.3637989;0.355999;0.31699955
10;421;grid;0.4219981;0.4219981;0.4219981;0.4219981;0.3211995;0.27740008
11;421;grid;0.27080014;0.2408001;0.19759959;0.4219981;0.4219981;0.40279835
0;422;grid;0.32579947;0.31079966;0.4229981;0.4229981;0.4229981;0.4229981
1;422;grid;0.4229981;0.3497991;0.4229981;0.4229981;0.4229981;0.4229981
2;422;grid;0.4229981;0.4229981;0.38939852;0.3491991;0.34079924;0.28799993
3;422;grid;0.4229981;0.4229981;0.4229981;0.4229981;0.4229981;0.4229981
4;422;grid;0.4229981;0.4229981;0.4229981;0.4229981;0.4229981;0.4229981
5;422;grid;0.28979993;0.18839946;0.4229981;0.4229981;0.4229981;0.39239848
6;422;grid;0.4229981;0.4229981;0.4229981;0.4229981;0.4229981;0.4229981
7;422;grid;0.4229981;0.4229981;0.4229981;0.4229981;0.4229981;0.4229981
8;422;grid;0.4229981;0.4229981;0.37259874;0.4229981;0.4229981;0.4229981
9;422;grid;0.4229981;0.4229981;0.4229981;0.36479887;0.35699898;0.31799954
10;422;grid;0.4229981;0.4229981;0.4229981;0.4229981;0.3221995;0.27840006
11;422;grid;0.27180013;0.2418001;0.19859959;0.4229981;0.4229981;0.40379834
0;423;grid;0.32679945;0.31179965;0.4239981;0.4239981;0.4239981;0.4239981
1;423;grid;0.4239981;0.35079908;0.4239981;0.4239981;0.4239981;0.4239981
2;423;grid;0.4239981;0.4239981;0.3903985;0.35019907;0.34179923;0.28899992
3;423;grid;0.4239981;0.4239981;0.4239981;0.4239981;0.4239981;0.4239981
4;423;grid;0.4239981;0.4239981;0.4239981;0.4239981;0.4239981;0.4239981
5;423;grid;0.29079992;0.18939947;0.4239981;0.4239981;0.4239981;0.39339846
6;423;grid;0.4239981;0.4239981;0.4239981;0.4239981;0.4239981;0.4239981
7;423;grid;0.4239981;0.4239981;0.4239981;0.4239981;0.4239981;0.4239981
8;423;grid;0.4239981;0.4239981;0.37359872;0.4239981;0.4239981;0.4239981
9;423;grid;0.4239981;0.4239981;0.4239981;0.36579886;0.35799897;0.31899953
10;423;grid;0.4239981;0.4239981;0.4239981;0.4239981;0.32319948;0.27940005
11;423;grid;0.27280012;0.2428001;0.1995996;0.4239981;0.4239981;0.40479833
0;424;grid;0.32779944;0.31279963;0.42499807;0.42499807;0.42499807;0.42499807
1;424;grid;0.42499807;0.35179907;0.42499807;0.42499807;0.42499807;0.42499807
2;424;grid;0.42499807;0.42499807;0.3913985;0.35119906;0.34279922;0.2899999
3;424;grid;0.42499807;0.42499807;0.42499807;0.42499807;0.42499807;0.42499807
4;424;grid;0.42499807;0.42499807;0.42499807;0.42499807;0.42499807;0.42499807
5;424;grid;0.2917999;0.19039947;0.42499807;0.42499807;0.42499807;0.39439845
6;424;grid;0.42499807;0.42499807;0.42499807;0.42499807;0.42499807;0.42499807
7;424;grid;0.42499807;0.42499807;0.42499807;0.42499807;0.42499807;0.42499807
8;424;grid;0.42499807;0.42499807;0.3745987;0.42499807;0.42499807;0.42499807
9;424;grid;0.42499807;0.42499807;0.42499807;0.36679885;0.35899895;0.31999952
10;424;grid;0.42499807;0.42499807;0.42499807;0.42499807;0.32419947;0.28040004
11;424;grid;0.2738001;0.2438001;0.2005996;0.42499807;0.42499807;0.40579832
0;425;grid;0.32879943;0.31379962;0.42599806;0.42599806;0.42599806;0.42599806
1;425;grid;0.42599806;0.35279906;0.42599806;0.42599806;0.42599806;0.42599806
2;425;grid;0.42599806;0.42599806;0.39239848;0.35219905;0.3437992;0.2909999
3;425;grid;0.42599806;0.42599806;0.42599806;0.42599806;0.42599806;0.42599806
4;425;grid;0.42599806;0.42599806;0.42599806;0.42599806;0.42599806;0.42599806
5;425;grid;0.2927999;0.19139947;0.42599806;0.42599806;0.42599806;0.39539844
6;425;grid;0.42599806;0.42599806;0.42599806;0.42599806;0.42599806;0.42599806
7;425;grid;0.42599806;0.42599806;0.42599806;0.42599806;0.42599806;0.42599806
8;425;grid;0.42599806;0.42599806;0.3755987;0.42599806;0.42599806;0.42599806
9;425;grid;0.42599806;0.42599806;0.42599806;0.36779884;0.35999894;0.3209995
10;425;grid;0.42599806;0.42599806;0.42599806;0.42599806;0.32519946;0.28140002
11;425;grid;0.2748001;0.2448001;0.2015996;0.42599806;0.42599806;0.4067983
0;426;grid;0.3297994;0.3147996;0.42699805;0.42699805;0.42699805;0.42699805
1;426;grid;0.42699805;0.35379905;0.42699805;0.42699805;0.42699805;0.42699805
2;426;grid;0.42699805;0.42699805;0.39339846;0.35319903;0.3447992;0.29199988
3;426;grid;0.42699805;0.42699805;0.42699805;0.42699805;0.42699805;0.42699805
4;426;grid;0.42699805;0.42699805;0.42699805;0.42699805;0.42699805;0.42699805
5;426;grid;0.29379988;0.19239947;0.42699805;0.42699805;0.42699805;0.39639843
6;426;grid;0.42699805;0.42699805;0.42699805;0.42699805;0.42699805;0.42699805
7;426;grid;0.42699805;0.42699805;0.42699805;0.42699805;0.42699805;0.42699805
8;426;grid;0.42699805;0.42699805;0.3765987;0.42699805;0.42699805;0.42699805
9;426;grid;0.42699805;0.42699805;0.42699805;0.36879882;0.36099893;0.3219995
10;426;grid;0.42699805;0.42699805;0.42699805;0.42699805;0.32619944;0.2824
11;426;grid;0.27580008;0.24580011;0.2025996;0.42699805;0.42699805;0.4077983
0;427;grid;0.3307994;0.3157996;0.42799804;0.42799804;0.42799804;0.42799804
1;427;grid;0.42799804;0.35479903;0.42799804;0.42799804;0.42799804;0.42799804
2;427;grid;0.42799804;0.42799804;0.39439845;0.35419902;0.34579918;0.29299986
3;427;grid;0.42799804;0.42799804;0.42799804;0.42799804;0.42799804;0.42799804
4;427;grid;0.42799804;0.42799804;0.42799804;0.42799804;0.42799804;0.42799804
5;427;grid;0.29479986;0.19339947;0.42799804;0.42799804;0.42799804;0.3973984
6;427;grid;0.42799804;0.42799804;0.42799804;0.42799804;0.42799804;0.42799804
7;427;grid;0.42799804;0.42799804;0.42799804;0.42799804;0.42799804;0.42799804
8;427;grid;0.42799804;0.42799804;0.37759867;0.42799804;0.42799804;0.42799804
9;427;grid;0.42799804;0.42799804;0.42799804;0.3697988;0.36199892;0.32299948
10;427;grid;0.42799804;0.42799804;0.42799804;0.42799804;0.32719943;0.2834
11;427;grid;0.27680007;0.24680011;0.2035996;0.42799804;0.42799804;0.40879828
0;428;grid;0.3317994;0.31679958;0.42899802;0.42899802;0.42899802;0.42899802
1;428;grid;0.42899802;0.35579902;0.42899802;0.42899802;0.42899802;0.42899802
2;428;grid;0.42899802;0.42899802;0.39539844;0.355199;0.34679917;0.29399985
3;428;grid;0.42899802;0.42899802;0.42899802;0.42899802;0.42899802;0.42899802
4;428;grid;0.42899802;0.42899802;0.42899802;0.42899802;0.42899802;0.42899802
5;428;grid;0.29579985;0.19439948;0.42899802;0.42899802;0.42899802;0.3983984
6;428;grid;0.42899802;0.42899802;0.42899802;0.42899802;0.42899802;0.42899802
7;428;grid;0.42899802;0.42899802;0.42899802;0.42899802;0.42899802;0.42899802
8;428;grid;0.42899802;0.42899802;0.37859866;0.42899802;0.42899802;0.42899802
9;428;grid;0.42899802;0.42899802;0.42899802;0.3707988;0.3629989;0.32399946
10;428;grid;0.42899802;0.42899802;0.42899802;0.42899802;0.32819942;0.2844
11;428;grid;0.27780005;0.24780011;0.2045996;0.42899802;0.42899802;0.40979826
0;429;grid;0.33279938;0.31779957;0.429998;0.429998;0.429998;0.429998
1;429;grid;0.429998;0.356799;0.429998;0.429998;0.429998;0.429998
2;429;grid;0.429998;0.429998;0.39639843;0.356199;0.34779915;0.29499984
3;429;grid;0.429998;0.429998;0.429998;0.429998;0.429998;0.429998
4;429;grid;0.429998;0.429998;0.429998;0.429998;0.429998;0.429998
5;429;grid;0.29679984;0.19539948;0.429998;0.429998;0.429998;0.3993984
6;429;grid;0.429998;0.429998;0.429998;0.429998;0.429998;0.429998
7;429;grid;0.429998;0.429998;0.429998;0.429998;0.429998;0.429998
8;429;grid;0.429998;0.429998;0.37959865;0.429998;0.429998;0.429998
9;429;grid;0.429998;0.429998;0.429998;0.37179878;0.3639989;0.32499945
10;429;grid;0.429998;0.429998;0.429998;0.429998;0.3291994;0.28539997
11;429;grid;0.27880004;0.24880011;0.2055996;0.429998;0.429998;0.41079825
0;430;grid;0.33379936;0.31879956;0.430998;0.430998;0.430998;0.430998
1;430;grid;0.430998;0.357799;0.430998;0.430998;0.430998;0.430998
2;430;grid;0.430998;0.430998;0.3973984;0.35719898;0.34879914;0.29599983
3;430;grid;0.430998;0.430998;0.430998;0.430998;0.430998;0.430998
4;430;grid;0.430998;0.430998;0.430998;0.430998;0.430998;0.430998
5;430;grid;0.29779983;0.19639948;0.430998;0.430998;0.430998;0.40039837
6;430;grid;0.430998;0.430998;0.430998;0.430998;0.430998;0.430998
7;430;grid;0.430998;0.430998;0.430998;0.430998;0.430998;0.430998
8;430;grid;0.430998;0.430998;0.38059863;0.430998;0.430998;0.430998
9;430;grid;0.430998;0.430998;0.430998;0.37279877;0.36499888;0.32599944
10;430;grid;0.430998;0.430998;0.430998;0.430998;0.3301994;0.28639996
11;430;grid;0.27980003;0.24980012;0.20659961;0.430998;0.430998;0.41179824
0;431;grid;0.33479935;0.31979954;0.43199798;0.43199798;0.43199798;0.43199798
1;431;grid;0.43199798;0.35879898;0.43199798;0.43199798;0.43199798;0.43199798
2;431;grid;0.43199798;0.43199798;0.3983984;0.35819897;0.34979913;0.2969998
3;431;grid;0.43199798;0.43199798;0.43199798;0.43199798;0.43199798;0.43199798
4;431;grid;0.43199798;0.43199798;0.43199798;0.43199798;0.43199798;0.43199798
5;431;grid;0.2987998;0.19739948;0.43199798;0.43199798;0.43199798;0.40139836
6;431;grid;0.43199798;0.43199798;0.43199798;0.43199798;0.43199798;0.43199798
7;431;grid;0.43199798;0.43199798;0.43199798;0.43199798;0.43199798;0.43199798
8;431;grid;0.43199798;0.43199798;0.38159862;0.43199798;0.43199798;0.43199798
9;431;grid;0.43199798;0.43199798;0.43199798;0.37379876;0.36599886;0.32699943
10;431;grid;0.43199798;0.43199798;0.43199798;0.43199798;0.33119938;0.28739995
11;431;grid;0.2808;0.2508001;0.20759961;0.43199798;0.43199798;0.41279823
0;432;grid;0.33579934;0.32079953;0.43299797;0.43299797;0.43299797;0.43299797
1;432;grid;0.43299797;0.35979897;0.43299797;0.43299797;0.43299797;0.43299797
2;432;grid;0.43299797;0.43299797;0.3993984;0.35919896;0.3507991;0.2979998
3;432;grid;0.43299797;0.43299797;0.43299797;0.43299797;0.43299797;0.43299797
4;432;grid;0.43299797;0.43299797;0.43299797;0.43299797;0.43299797;0.43299797
5;432;grid;0.2997998;0.19839948;0.43299797;0.43299797;0.43299797;0.40239835
6;432;grid;0.43299797;0.43299797;0.43299797;0.43299797;0.43299797;0.43299797
7;432;grid;0.43299797;0.43299797;0.43299797;0.43299797;0.43299797;0.43299797
8;432;grid;0.43299797;0.43299797;0.3825986;0.43299797;0.43299797;0.43299797
9;432;grid;0.43299797;0.43299797;0.43299797;0.37479874;0.36699885;0.3279994
10;432;grid;0.43299797;0.43299797;0.43299797;0.43299797;0.33219936;0.28839993
11;432;grid;0.2818;0.2518001;0.20859961;0.43299797;0.43299797;0.4137982
0;433;grid;0.33679932;0.32179952;0.43399796;0.43399796;0.43399796;0.43399796
1;433;grid;0.43399796;0.36079895;0.43399796;0.43399796;0.43399796;0.43399796
2;433;grid;0.43399796;0.43399796;0.40039837;0.36019894;0.3517991;0.2989998
3;433;grid;0.43399796;0.43399796;0.43399796;0.43399796;0.43399796;0.43399796
4;433;grid;0.43399796;0.43399796;0.43399796;0.43399796;0.43399796;0.43399796
5;433;grid;0.3007998;0.19939949;0.43399796;0.43399796;0.43399796;0.40339833
6;433;grid;0.43399796;0.43399796;0.43399796;0.43399796;0.43399796;0.43399796
7;433;grid;0.43399796;0.43399796;0.43399796;0.43399796;0.43399796;0.43399796
8;433;grid;0.43399796;0.43399796;0.3835986;0.43399796;0.43399796;0.43399796
9;433;grid;0.43399796;0.43399796;0.43399796;0.37579873;0.36799884;0.3289994
10;433;grid;0.43399796;0.43399796;0.43399796;0.43399796;0.33319935;0.28939992
11;433;grid;0.2828;0.25280008;0.20959961;0.43399796;0.43399796;0.4147982
0;434;grid;0.3377993;0.3227995;0.43499795;0.43499795;0.43499795;0.43499795
1;434;grid;0.43499795;0.36179894;0.43499795;0.43499795;0.43499795;0.43499795
2;434;grid;0.43499795;0.43499795;0.40139836;0.36119893;0.3527991;0.29999977
3;434;grid;0.43499795;0.43499795;0.43499795;0.43499795;0.43499795;0.43499795
4;434;grid;0.43499795;0.43499795;0.43499795;0.43499795;0.43499795;0.43499795
5;434;grid;0.30179977;0.20039949;0.43499795;0.43499795;0.43499795;0.40439832
6;434;grid;0.43499795;0.43499795;0.43499795;0.43499795;0.43499795;0.43499795
7;434;grid;0.43499795;0.43499795;0.43499795;0.43499795;0.43499795;0.43499795
8;434;grid;0.43499795;0.43499795;0.38459858;0.43499795;0.43499795;0.43499795
9;434;grid;0.43499795;0.43499795;0.43499795;0.37679872;0.36899883;0.3299994
10;434;grid;0.43499795;0.43499795;0.43499795;0.43499795;0.33419934;0.2903999
11;434;grid;0.28379998;0.25380006;0.21059962;0.43499795;0.43499795;0.4157982
0;435;grid;0.3387993;0.3237995;0.43599793;0.43599793;0.43599793;0.43599793
1;435;grid;0.43599793;0.36279893;0.43599793;0.43599793;0.43599793;0.43599793
2;435;grid;0.43599793;0.43599793;0.40239835;0.36219892;0.35379907;0.30099976
3;435;grid;0.43599793;0.43599793;0.43599793;0.43599793;0.43599793;0.43599793
4;435;grid;0.43599793;0.43599793;0.43599793;0.43599793;0.43599793;0.43599793
5;435;grid;0.30279976;0.20139949;0.43599793;0.43599793;0.43599793;0.4053983
6;435;grid;0.43599793;0.43599793;0.43599793;0.43599793;0.43599793;0.43599793
7;435;grid;0.43599793;0.43599793;0.43599793;0.43599793;0.43599793;0.43599793
8;435;grid;0.43599793;0.43599793;0.38559857;0.43599793;0.43599793;0.43599793
9;435;grid;0.43599793;0.43599793;0.43599793;0.3777987;0.3699988;0.33099937
10;435;grid;0.43599793;0.43599793;0.43599793;0.43599793;0.33519933;0.2913999
11;435;grid;0.28479996;0.25480005;0.21159962;0.43599793;0.43599793;0.41679817
0;436;grid;0.33979928;0.32479948;0.43699792;0.43699792;0.43699792;0.43699792
1;436;grid;0.43699792;0.36379892;0.43699792;0.43699792;0.43699792;0.43699792
2;436;grid;0.43699792;0.43699792;0.40339833;0.3631989;0.35479906;0.30199975
3;436;grid;0.43699792;0.43699792;0.43699792;0.43699792;0.43699792;0.43699792
4;436;grid;0.43699792;0.43699792;0.43699792;0.43699792;0.43699792;0.43699792
5;436;grid;0.30379975;0.20239949;0.43699792;0.43699792;0.43699792;0.4063983
6;436;grid;0.43699792;0.43699792;0.43699792;0.43699792;0.43699792;0.43699792
7;436;grid;0.43699792;0.43699792;0.43699792;0.43699792;0.43699792;0.43699792
8;436;grid;0.43699792;0.43699792;0.38659856;0.43699792;0.43699792;0.43699792
9;436;grid;0.43699792;0.43699792;0.43699792;0.3787987;0.3709988;0.33199936
10;436;grid;0.43699792;0.43699792;0.43699792;0.43699792;0.3361993;0.29239988
11;436;grid;0.28579995;0.25580004;0.21259962;0.43699792;0.43699792;0.41779816
0;437;grid;0.34079927;0.32579947;0.4379979;0.4379979;0.4379979;0.4379979
1;437;grid;0.4379979;0.3647989;0.4379979;0.4379979;0.4379979;0.4379979
2;437;grid;0.4379979;0.4379979;0.40439832;0.3641989;0.35579905;0.30299973
3;437;grid;0.4379979;0.4379979;0.4379979;0.4379979;0.4379979;0.4379979
4;437;grid;0.4379979;0.4379979;0.4379979;0.4379979;0.4379979;0.4379979
5;437;grid;0.30479974;0.2033995;0.4379979;0.4379979;0.4379979;0.40739828
6;437;grid;0.4379979;0.4379979;0.4379979;0.4379979;0.4379979;0.4379979
7;437;grid;0.4379979;0.4379979;0.4379979;0.4379979;0.4379979;0.4379979
8;437;grid;0.4379979;0.4379979;0.38759854;0.4379979;0.4379979;0.4379979
9;437;grid;0.4379979;0.4379979;0.4379979;0.37979868;0.3719988;0.33299935
10;437;grid;0.4379979;0.4379979;0.4379979;0.4379979;0.3371993;0.29339987
11;437;grid;0.28679994;0.25680003;0.21359962;0.4379979;0.4379979;0.41879815
0;438;grid;0.34179926;0.32679945;0.4389979;0.4389979;0.4389979;0.4389979
1;438;grid;0.4389979;0.3657989;0.4389979;0.4389979;0.4389979;0.4389979
2;438;grid;0.4389979;0.4389979;0.4053983;0.36519888;0.35679904;0.30399972
3;438;grid;0.4389979;0.4389979;0.4389979;0.4389979;0.4389979;0.4389979
4;438;grid;0.4389979;0.4389979;0.4389979;0.4389979;0.4389979;0.4389979
5;438;grid;0.30579972;0.2043995;0.4389979;0.4389979;0.4389979;0.40839827
6;438;grid;0.4389979;0.4389979;0.4389979;0.4389979;0.4389979;0.4389979
7;438;grid;0.4389979;0.4389979;0.4389979;0.4389979;0.4389979;0.4389979
8;438;grid;0.4389979;0.4389979;0.38859853;0.4389979;0.4389979;0.4389979
9;438;grid;0.4389979;0.4389979;0.4389979;0.38079867;0.37299877;0.33399934
10;438;grid;0.4389979;0.4389979;0.4389979;0.4389979;0.3381993;0.29439986
11;438;grid;0.28779992;0.2578;0.21459962;0.4389979;0.4389979;0.41979814
0;439;grid;0.34279925;0.32779944;0.43999788;0.43999788;0.43999788;0.43999788
1;439;grid;0.43999788;0.36679888;0.43999788;0.43999788;0.43999788;0.43999788
